"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","FC","FC_round"
"THEG","THEG",-0.0475295717057592,-0.858771954420527,-2.41354131369317,0.0158807302017524,0.0447282721313998,-4.27261579975926,0.967591786683399,0.97
"DPPA4","DPPA4",-0.0479101797966863,-1.07991504716161,-2.73444888819656,0.00629928689371645,0.0202420516933535,-3.45358306312513,0.96733655277872,0.97
"SLC7A11","SLC7A11",-0.0481265575751482,-1.01969408807167,-3.09576169963788,0.00198817096649017,0.0075098072155013,-2.41012740987408,0.967191480928587,0.97
"APBA2","APBA2",-0.0481750337338398,-0.850737266450369,-3.39219315837033,0.000705799505253077,0.00304506326633448,-1.4583520891571,0.967158982764603,0.97
"CXCL5","CXCL5",-0.0482775553109435,-1.04335573150448,-2.99421201922182,0.00278265881225929,0.0100646219863287,-2.71635977547382,0.96709025643062,0.97
"ANGEL2","ANGEL2",-0.048319672604643,0.363077571386168,-2.58334123014648,0.00984975152510213,0.0297793345192694,-3.85188833396431,0.967062024109394,0.97
"TDP1","TDP1",-0.0485046534317509,-0.338515728976615,-2.37532056744188,0.0176201843974351,0.0487067816879628,-4.36339770953507,0.966938036391897,0.97
"TCP11L1","TCP11L1",-0.0486144375779932,-0.554986857127133,-2.85474639442711,0.00434804460631775,0.014760543193758,-3.12042052461969,0.966864458522081,0.97
"PRKDC","PRKDC",-0.0486384016889592,0.149355883126708,-2.54141043547531,0.0111097147758731,0.0329935618888475,-3.95842682584729,0.966848398402595,0.97
"AKAP7","AKAP7",-0.0487032701225847,-0.273380098116287,-2.56429625851454,0.0104053180062038,0.0312006969540862,-3.90049291223301,0.966804926615837,0.97
"XCL1","XCL1",-0.0488686514012047,-0.974139237106992,-3.01778257560191,0.00257594637691071,0.00941016495316612,-2.64618301247939,0.966694104670592,0.97
"CENPI","CENPI",-0.0490613239448839,-0.990537745271308,-4.01369928893768,6.1804168357495e-05,0.000349528551689926,0.816073378885738,0.966565010877284,0.97
"USP6NL","USP6NL",-0.0494262039963977,-0.390068396384252,-2.91694297886264,0.00357113001689761,0.0124751637932279,-2.94258592710647,0.966320582439149,0.97
"FAR2","FAR2",-0.0497866829086291,-0.661601562558557,-2.5616089569096,0.0104859162148401,0.0314055340646573,-3.90732238382715,0.966079162965576,0.97
"FAM114A2","FAM114A2",-0.0501870131517611,-0.113136739671819,-2.97619624336802,0.00295075890724229,0.0105790707666733,-2.76963029298769,0.965811124994348,0.97
"RCC1","RCC1",-0.050309852574672,-0.712191311454992,-2.50211980595786,0.0124183195456249,0.0363103566925979,-4.05668432734658,0.96572889373467,0.97
"PI4K2A","PI4K2A",-0.050385089852409,-0.346797725087699,-3.19220073871908,0.00143214311606515,0.00568024180052995,-2.10993679373096,0.96567853179651,0.97
"PWP1","PWP1",-0.0504083633238156,0.847520196538823,-2.37889973070466,0.0174504852768956,0.0482899085131954,-4.35495765355018,0.965662953652979,0.97
"ECD","ECD",-0.0504886486992233,0.468924201521939,-2.55165812790507,0.0107892245827524,0.0321913689403687,-3.932549311007,0.965609216408879,0.97
"TBC1D2","TBC1D2",-0.0506576397016128,-0.587745379911042,-2.44906726344004,0.0144013054241435,0.0412012725131135,-4.18694218019743,0.965496115782557,0.97
"ST3GAL2","ST3GAL2",-0.0507870621053856,-0.444383450075591,-2.77022588343915,0.00564947817810876,0.0184026487324505,-3.3559867324997,0.965409506194319,0.97
"PHF21A","PHF21A",-0.0509729107785259,0.0376659638882168,-2.5084763887952,0.0121977580567079,0.0358088073872635,-4.04089106259668,0.965285149684673,0.97
"SKP2","SKP2",-0.0510604876045258,-0.674339793000458,-2.79834499454053,0.00518192014446721,0.0170919785410249,-3.27839636245824,0.965226555150547,0.97
"BMP1","BMP1",-0.0511172172279774,-0.719069639040045,-3.68440778817623,0.000234850524254789,0.00114186714717319,-0.435932465856753,0.965188601278866,0.97
"TYK2","TYK2",-0.0513030219674857,0.642880906937603,-2.38626674260384,0.0171057002837485,0.047490031333513,-4.33754565068865,0.965064302613059,0.97
"DGKQ","DGKQ",-0.0513059126581479,-0.490370440868182,-2.47800201019221,0.0132876455258624,0.0385764268886835,-4.11624390911852,0.965062368940665,0.97
"P2RY1","P2RY1",-0.0514921849756362,-0.901028555992631,-2.39986679349703,0.0164848875944204,0.0460666782325631,-4.30526111372878,0.964937773794549,0.96
"WDHD1","WDHD1",-0.0515984962380035,-0.880845708479969,-3.40371426769526,0.000676845737788416,0.00293376331873105,-1.41962244562039,0.964866670775298,0.96
"TMED3","TMED3",-0.051629990200476,0.194838942017809,-2.54366668722548,0.0110384342633906,0.032867789849496,-3.95273821598245,0.964845608012772,0.96
"CDK2","CDK2",-0.0517083400963246,-0.271693268078451,-2.6719527064121,0.00759755566440632,0.0237278578706642,-3.62104396522245,0.96479321059123,0.96
"GINS4","GINS4",-0.0517581304689856,-1.01930045113349,-2.91135202703107,0.00363540801928417,0.0126737289455099,-2.95872733092152,0.964759914168071,0.96
"DAXX","DAXX",-0.0518288704148072,-0.171963258335901,-2.38774245851824,0.0170373585481449,0.0473645979213652,-4.33405134367622,0.964712610067782,0.96
"EYA1","EYA1",-0.0520034040500872,-0.982965798793933,-2.52857708642429,0.011522987484212,0.0341217917828173,-3.99068766295708,0.96459590860996,0.96
"LHX2","LHX2",-0.0520535163174944,-1.11476740412349,-3.52069383260293,0.000439300505874925,0.00200797839632146,-1.01902753160759,0.964562403782373,0.96
"PTGFR","PTGFR",-0.0523382463329075,-0.676834882723029,-2.36927367822911,0.0179101758882099,0.0493749119592738,-4.37762821076151,0.964372056716181,0.96
"GAN","GAN",-0.0524085907954783,-0.866780769736998,-2.39297087751798,0.0167971514220489,0.0468368893619989,-4.32165382086153,0.964325035981869,0.96
"DAZL","DAZL",-0.0525709049997048,-0.909707328998404,-3.85086539552714,0.000121111952453609,0.000636039914657499,0.183754860546807,0.964216548157573,0.96
"MRE11","MRE11",-0.0526907794059086,-0.496580822326483,-2.82955805979053,0.00470412089734756,0.015718835351431,-3.19135770737783,0.964136434148021,0.96
"ZBTB32","ZBTB32",-0.0527945598786049,-1.02606424666626,-2.81840115748488,0.00487012133178204,0.0161836173602442,-3.2225791540334,0.96406708135116,0.96
"POLD1","POLD1",-0.0529144044082154,-0.65887523193694,-2.67416780735345,0.00754771905326382,0.0235938328705664,-3.61517425542255,0.963986999723467,0.96
"KCTD5","KCTD5",-0.0530229607754454,-0.259885973631889,-2.43768700871366,0.0148614016770086,0.0422927448225473,-4.21452208903335,0.963914466730165,0.96
"DNASE2B","DNASE2B",-0.0532112348822283,-1.09239449543245,-3.84228342608338,0.000125397327850151,0.000654822682466488,0.151145508295816,0.963788682493801,0.96
"MAPK14","MAPK14",-0.0532211635571495,-0.298168809150611,-3.1825941794751,0.00148028257786376,0.00584171723606982,-2.14024873344871,0.96378204969108,0.96
"DKC1","DKC1",-0.0532436093644181,0.138498658218902,-2.83874576681375,0.00457128672174939,0.0153653539545981,-3.16555492434411,0.963767055047555,0.96
"NASP","NASP",-0.0533510887592244,-0.0605719554865472,-2.61883583796463,0.00888448143166641,0.0272558723788746,-3.76034894161007,0.963695258002112,0.96
"RBM22","RBM22",-0.053453397971733,0.742057840659687,-3.12294846078861,0.00181412528396233,0.00694475141464428,-2.32642539151277,0.963626919646266,0.96
"POLR1E","POLR1E",-0.0534731179400511,-0.352629894528427,-2.46877576520195,0.0136341827111171,0.0393812198364893,-4.13887669886381,0.963613748073678,0.96
"CCDC102B","CCDC102B",-0.0537948269501314,-0.786124441556473,-2.67654275228647,0.00749461218180485,0.0234526449855014,-3.60887561373996,0.963398894168518,0.96
"LILRA1","LILRA1",-0.0538715138895032,-0.920569569749278,-2.41446928321635,0.0158404464821247,0.0446430787397169,-4.27039376455922,0.963347685737791,0.96
"PDE3B","PDE3B",-0.0538889591090224,-0.616115054810016,-2.40366603447267,0.0163150381198332,0.0457545981281663,-4.29620965762811,0.963336036907119,0.96
"HIST1H1D","HIST1H1D",-0.0540186428045594,-0.905586861716955,-2.56782907309251,0.0103002004149828,0.0309683981202735,-3.89150383701887,0.96324944663058,0.96
"WDR70","WDR70",-0.0540895726269942,0.166127851914564,-2.48051481184536,0.0131946251051694,0.0383499265777023,-4.11006524096177,0.963202089822138,0.96
"NCBP1","NCBP1",-0.0541611173142354,-0.0702693294862186,-3.18049560657316,0.00149099538052565,0.0058771888071992,-2.14685839519473,0.963154324853358,0.96
"DOP1B","DOP1B",-0.0542109090332058,-0.449325770277598,-2.64588071847006,0.00820671743942698,0.0254438101328505,-3.68976795209161,0.963121084091764,0.96
"RETN","RETN",-0.0542313215174309,-0.966529424641262,-3.26636879264166,0.00110634395996671,0.00451952336822197,-1.87286563738926,0.963107457126745,0.96
"NRP2","NRP2",-0.0542888213179301,-0.838021916862521,-3.50550314563843,0.000464997218086007,0.00211409362157822,-1.0718039691321,0.963069072449796,0.96
"SUPT3H","SUPT3H",-0.0542949825668474,-0.556350136734387,-3.03267392768585,0.00245269531661272,0.00899526887100612,-2.60156564485292,0.963064959525414,0.96
"PUS7L","PUS7L",-0.0543044400381888,-0.417673292115508,-2.38451321255084,0.0171872206597176,0.0476904562403289,-4.34169499232983,0.963058646251199,0.96
"NUP210","NUP210",-0.054435513954903,-0.473903117696086,-2.67877031826411,0.00744510590198884,0.0233229803455379,-3.60296279089072,0.962971152961848,0.96
"KHNYN","KHNYN",-0.0545764534323215,-0.100667037759483,-2.37246445772307,0.0177566380040458,0.0490309542509772,-4.37012365777829,0.962877083170215,0.96
"FTSJ1","FTSJ1",-0.0546453906220635,-0.171814289877249,-2.60707232104271,0.00919458645714766,0.0280892281220002,-3.79082417928436,0.962831074518051,0.96
"CHAF1B","CHAF1B",-0.0547157181705905,-0.936613212675876,-2.58109263561409,0.00991393929060807,0.0299556824014384,-3.85764557069591,0.962784140206366,0.96
"TMPRSS5","TMPRSS5",-0.0550399275624537,-0.963166489998112,-3.49247170013113,0.000488152768246668,0.00220856728111601,-1.11689883779749,0.962567803017176,0.96
"RNGTT","RNGTT",-0.0552753636901034,-0.103870415853119,-3.0208177367636,0.00255037471081935,0.00932674585769954,-2.63710675290709,0.962410732576654,0.96
"ZNF273","ZNF273",-0.0555335489942663,-0.853234677231792,-2.7575760290349,0.00587197594283601,0.0190545712521416,-3.39063832616178,0.962238514562497,0.96
"VASH1","VASH1",-0.0555582861309629,-0.637539045325717,-2.73142319188199,0.00635721596174622,0.0203833594257934,-3.4617791053246,0.962222015703814,0.96
"PLCB2","PLCB2",-0.055754763246623,-0.71283455522486,-2.50767052119877,0.012225526520962,0.0358697298929228,-4.04289548823349,0.962090981959292,0.96
"MATN3","MATN3",-0.0558050710715286,-0.871119888322587,-2.58435108552502,0.00982104524061542,0.0297341695026137,-3.84930110801878,0.962057433732246,0.96
"ALOX15B","ALOX15B",-0.0559253934291379,-0.887778050631461,-3.6013657966569,0.000323663681232649,0.00152439481372816,-0.734972585513393,0.961977200427005,0.96
"AQR","AQR",-0.0559713111949931,0.282382542861597,-2.9009331229379,0.00375800827797563,0.0130388987588398,-2.98872533244063,0.961946583325222,0.96
"CEACAM8","CEACAM8",-0.0561509813191887,-1.09733485228153,-3.97616278436868,7.23301067561267e-05,0.000403258092465319,0.668022344456919,0.961826792034952,0.96
"NIPAL2","NIPAL2",-0.0562279549045677,-0.313618005277166,-2.98105608189533,0.00290452274185511,0.0104352582696657,-2.75529172975482,0.961775476074479,0.96
"HDAC7","HDAC7",-0.0563208770621034,-0.394820263662291,-2.89597923770339,0.0038176100707791,0.0132098351856908,-3.00295107685367,0.961713531330983,0.96
"TNF","TNF",-0.0563376375990713,-0.861214977010534,-2.38165854703714,0.0173206616575934,0.0479825969788384,-4.34844343743784,0.961702358670714,0.96
"MPG","MPG",-0.056420495090829,-0.305869644932017,-2.50213259451653,0.0124178722812213,0.0363103566925979,-4.05665259349418,0.961647127346829,0.96
"NSUN3","NSUN3",-0.0565812811372116,-0.238828400429001,-2.69666415226112,0.00705795493962374,0.0222602064335758,-3.55528835637068,0.96153995929016,0.96
"NUP133","NUP133",-0.0566823850384946,0.0676027156400168,-3.49302682067591,0.0004871448206786,0.00220498264339915,-1.11498124845598,0.961472577042336,0.96
"DCSTAMP","DCSTAMP",-0.0566850125376908,-1.00221351279949,-3.1562741533636,0.00161992243194532,0.00630278039065485,-2.2228336160265,0.961470825968096,0.96
"GOLGA3","GOLGA3",-0.0567249659384019,0.230487007849065,-2.72773996034003,0.00642838119738412,0.0205663203823543,-3.47174412496059,0.961444199760764,0.96
"NGFR","NGFR",-0.056818215782929,-0.832838985211847,-2.93141546110931,0.003409519421845,0.011988423689259,-2.90066032830116,0.961382057989827,0.96
"CHAF1A","CHAF1A",-0.0569525177640773,-0.691978121075131,-3.08881948188942,0.00203500760511696,0.00766124917611228,-2.43138470124027,0.961292566100129,0.96
"RIBC2","RIBC2",-0.0570883957239087,-1.09466269093195,-3.5817525491506,0.000348810542320944,0.00163081289219554,-0.804618112584601,0.961202032537507,0.96
"RFC2","RFC2",-0.0571343247580716,-0.366836924478544,-2.68329759768553,0.00734539334470927,0.0230742386942096,-3.59093058090022,0.961171432599875,0.96
"CDC40","CDC40",-0.0571851799631091,-0.0241382007310143,-2.40239578567311,0.0163716540495053,0.0458630582619702,-4.29923753144127,0.961137551767557,0.96
"VASH2","VASH2",-0.0576148214555469,-0.868944899375064,-2.86522710814462,0.00420722685330838,0.0143539855105366,-3.09072016923253,0.960851363017928,0.96
"USB1","USB1",-0.0576639798306696,-0.207534498850861,-3.21869450035679,0.00130676329819655,0.00523575812071304,-2.02587110282669,0.960818623536827,0.96
"ERCC6L","ERCC6L",-0.0577625734942393,-0.938624971633836,-4.51259204602362,6.7464520841199e-06,4.6796567012428e-05,2.91371274385651,0.960752963512658,0.96
"BRCA1","BRCA1",-0.0579708906100644,-0.783065292143001,-3.37315190955908,0.000756189072574508,0.00323696628049933,-1.52207680058579,0.960614246159538,0.96
"CRYGB","CRYGB",-0.0580420035240571,-0.91994877569604,-3.21705465076851,0.00131421941160638,0.00526150880331842,-2.03109438680645,0.960566897002059,0.96
"LPAR2","LPAR2",-0.058047035938122,-0.575896936732848,-2.56878408959801,0.0102719471315387,0.0309095525073523,-3.88907173190065,0.960563546354975,0.96
"LIMK1","LIMK1",-0.0580562221879454,-0.795982264550464,-2.56329109995571,0.0104354001648512,0.0312725576452531,-3.90304824166883,0.960557430059871,0.96
"TRIM27","TRIM27",-0.0584049618346707,-0.0214268563316312,-2.97286824121406,0.00298280794141183,0.0106677898569206,-2.7794359108796,0.960325264588276,0.96
"HPS1","HPS1",-0.0584447841072668,-0.430586987560881,-2.96820657785923,0.00302823476213971,0.0108075743256121,-2.79315272909753,0.960298757387799,0.96
"PTK2B","PTK2B",-0.0584556230584422,-0.564514211648646,-3.12770272113564,0.00178516904306665,0.0068617208932338,-2.31171357035825,0.960291542701431,0.96
"SMPD3","SMPD3",-0.0584849939000037,-0.963430164620711,-4.9026021422525,1.0158800044931e-06,8.54927822711272e-06,4.72121024934624,0.960271992981734,0.96
"ELK4","ELK4",-0.0585355451947993,-0.437970475407271,-3.6225232370235,0.000298446312058222,0.00141474897579755,-0.659422408654907,0.960238346132764,0.96
"GGA1","GGA1",-0.0585847280679048,-0.154587718987098,-2.78554864468772,0.00539017540659919,0.0176705814467703,-3.31380238840261,0.960205611234267,0.96
"MPO","MPO",-0.0585904853539202,-1.02239852623425,-4.0634136428442,5.00818782045255e-05,0.00028915493070364,1.0142654004752,0.960201779400685,0.96
"GDF10","GDF10",-0.0586374384140574,-0.953168997786547,-3.35575850720411,0.000805119761240434,0.00342443825236416,-1.57997651450428,0.960170529776213,0.96
"AP1B1","AP1B1",-0.0586443831856454,0.0446389925750823,-3.08232227684801,0.0020797575281943,0.00780099806521888,-2.45123649797859,0.960165907767558,0.96
"PSD4","PSD4",-0.0590339400042851,-0.6634966596054,-2.51053728340566,0.0121269982967982,0.035642011378201,-4.03576210952157,0.959906678567157,0.96
"USP3","USP3",-0.0591058081071868,0.745979506821082,-2.56767763449642,0.0103046869385318,0.0309716119772158,-3.89188941750833,0.959858861841006,0.96
"CARS","CARS",-0.0592903493821948,0.0669558832503509,-2.9462581198277,0.00325072169150712,0.011474924808173,-2.85744854493551,0.959736090052999,0.96
"SPAST","SPAST",-0.0592907788109391,-0.271407167313267,-2.78757475050781,0.00535670542511804,0.0175777641116277,-3.30820712210534,0.959735804380566,0.96
"CCL7","CCL7",-0.0593095127665943,-0.944308687012337,-3.54331181364748,0.0004034872998728,0.00186625629171869,-0.940028726494125,0.959723341919162,0.96
"LPGAT1","LPGAT1",-0.0593168910366942,-0.0122132637869902,-2.57807491683189,0.0100006682294123,0.0301820639450239,-3.86536422062514,0.959718433688573,0.96
"ASGR2","ASGR2",-0.0596818775691772,-0.644174059615417,-2.44437532000407,0.0145894522617607,0.0416230885537118,-4.19832852490219,0.959475665821507,0.96
"NUDT18","NUDT18",-0.0598278381239964,-0.45958526184485,-2.49735171294331,0.0125860761730967,0.0367483234922654,-4.06850475556933,0.959378598518694,0.96
"TRABD","TRABD",-0.0599196927468408,0.132370662213994,-3.30721912492369,0.000957655135531072,0.00398535765600538,-1.73998899560931,0.959317518005113,0.96
"SMC2","SMC2",-0.0599198729286498,-0.370265333406089,-2.41204953852057,0.0159456780296069,0.044891122756809,-4.27618609434436,0.959317398193545,0.96
"RAE1","RAE1",-0.0599553346621693,-0.00263037213421849,-2.71052889224446,0.00677052094021734,0.0214817505288907,-3.51813183919447,0.959293818269253,0.96
"ZNF131","ZNF131",-0.0600119922236662,-0.216036931070172,-2.77862074679492,0.0055060523459897,0.0179755380707997,-3.33290385882554,0.95925614559434,0.96
"MEP1A","MEP1A",-0.0600617080531381,-0.89882809080695,-2.39753570785266,0.0165898691438034,0.0463220677212971,-4.31080773086601,0.959223089825864,0.96
"ATP11B","ATP11B",-0.0600702698549556,-0.137119985244713,-2.88004078583413,0.00401524837532127,0.0137586845300469,-3.04855679176188,0.95921739724816,0.96
"ZNF410","ZNF410",-0.0601623891365986,0.689830980619952,-2.72174609319396,0.0065457255917471,0.0208960487591677,-3.48793204379957,0.959156151042925,0.96
"HEATR1","HEATR1",-0.0602144972081123,0.0126326633727237,-2.4598086573957,0.0139786178048883,0.0401605414596748,-4.1607933562436,0.959121508326823,0.96
"LIMD1","LIMD1",-0.0604377691399547,-0.629857576894238,-3.56220105850884,0.000375689270781555,0.00174530794808787,-0.873670275728144,0.958973085870063,0.96
"AATF","AATF",-0.0604464387257036,0.790901477476881,-2.46795076871794,0.0136655552339434,0.0394375574508129,-4.14089639886677,0.95896732313145,0.96
"HSPA14","HSPA14",-0.0604919083912639,-0.0441292570929886,-3.09417087458845,0.00199881538909463,0.00754165584999727,-2.41500274440102,0.95893709967112,0.96
"NCOA3","NCOA3",-0.0608404051049368,-0.003040651960347,-2.94732827966475,0.0032395371484965,0.0114504769512346,-2.85432459587478,0.958705487266087,0.96
"SNN","SNN",-0.0609635686235408,-0.355198270029745,-2.50397415836189,0.0123536146719098,0.0361526538096553,-4.05208120693776,0.958623645644852,0.96
"APAF1","APAF1",-0.0609952693641444,-0.543828958401728,-3.04661620464847,0.00234221842237098,0.00863033634909669,-2.55959451028287,0.95860258177148,0.96
"GRAP2","GRAP2",-0.0611361306559486,-0.99844548479511,-4.26545246890195,2.08063616691815e-05,0.000130839512956569,1.84442320177328,0.958508990678159,0.96
"TIMM17A","TIMM17A",-0.0611562751197461,0.374472502930439,-2.56640622374776,0.0103424224829724,0.0310485231615951,-3.89512568748757,0.958495607035523,0.96
"FLI1","FLI1",-0.0614596998620211,-0.43777648733055,-2.48101833535371,0.0131760548123816,0.0383068411875468,-4.10882639012828,0.958294039349414,0.96
"PSMA1","PSMA1",-0.0616959476147932,1.6494013113492,-2.41099883981191,0.0159915627551376,0.0449955226118002,-4.27869943425896,0.958137127270765,0.96
"ATP13A1","ATP13A1",-0.0618287332859211,0.0394904817881973,-2.50396948823711,0.0123537772529032,0.0361526538096553,-4.05209280400194,0.958048944374818,0.96
"RFC3","RFC3",-0.061906964357116,-0.556804895800274,-2.99120338502414,0.00281010832969267,0.0101387994605179,-2.72527812766787,0.957996994960005,0.96
"C1orf216","C1orf216",-0.0620358569265779,-0.571550426179458,-2.38077990133796,0.0173619164328263,0.0480838557761778,-4.35051894228676,0.957911409874457,0.96
"NDC1","NDC1",-0.062108537636175,-0.119486987568503,-2.97468820960245,0.00296524227945517,0.01062354670898,-2.77407490840231,0.957863153018128,0.96
"GPR132","GPR132",-0.0621212419260549,-0.907923646108366,-3.6517427713997,0.000266635759601902,0.00128291107402614,-0.554364878553105,0.957854718167215,0.96
"ATG12","ATG12",-0.0622570448533653,0.197826007975302,-3.0791474915787,0.00210195100010773,0.00787846370091699,-2.46092178252821,0.957764558189612,0.96
"NSF","NSF",-0.0625188435420968,0.622774624728011,-2.64751564038018,0.0081672699451438,0.0253368735403809,-3.68547808391105,0.957590773190488,0.96
"RPS6KA5","RPS6KA5",-0.0625283883944512,-0.625393304953585,-3.05210653627022,0.00229997940447026,0.00848999617715104,-2.54301431113671,0.957584437802862,0.96
"MARCH3","MARCH3",-0.0625709631337709,-0.746960957033515,-3.50425711037759,0.000467166136351255,0.00212301055297404,-1.07612301082293,0.957556179366318,0.96
"PRB4","PRB4",-0.0627942608327122,-0.652261743211211,-2.7054729784814,0.0068740939260551,0.021754135064659,-3.53170325266854,0.957407982041927,0.96
"TGFB1","TGFB1",-0.0629650672810623,-0.76682304205507,-3.21619823957187,0.00131812896317002,0.00527509536141426,-2.03382119810844,0.957294637383347,0.96
"RRP1B","RRP1B",-0.0630274894580377,-0.231429822721743,-3.4014307539547,0.000682495142545791,0.00295574452881436,-1.42730908444202,0.957253218288643,0.96
"CORO1B","CORO1B",-0.0630898812134784,-0.188151857753092,-2.45103694597969,0.014322961526795,0.0409917804184072,-4.18215571022652,0.957211821170354,0.96
"MTG1","MTG1",-0.0632796517682648,-0.130590716401483,-2.7479265070825,0.00604698227891129,0.0195075196770741,-3.41696526283877,0.957085918837107,0.96
"TBCC","TBCC",-0.0633173897378146,0.130900772631655,-2.42216064619218,0.0155100068928023,0.0438093426737302,-4.25194399327634,0.957060883742476,0.96
"MAPKAPK3","MAPKAPK3",-0.0633276059722937,0.686524718825789,-2.89346231047586,0.00384822016760781,0.0132815336074764,-3.01016952765913,0.957054106479435,0.96
"XYLT1","XYLT1",-0.0636132195140938,-0.747844857233958,-2.54211302253509,0.0110874745879237,0.0329754007159743,-3.9566559552714,0.956864655105813,0.96
"TNFSF11","TNFSF11",-0.0636841647806134,-1.050890869292,-4.61232540170246,4.21387010464254e-06,3.07983000857541e-05,3.36195963728138,0.956817601953939,0.96
"PTGDR","PTGDR",-0.0637133184797488,-0.907134636130304,-3.20750392962196,0.0013584312558051,0.00542124833056515,-2.06146315534681,0.956798266966391,0.96
"CAMP","CAMP",-0.0637262867988576,-0.886082723243917,-3.12431458361953,0.00180576087584563,0.00692050410626744,-2.32220026343593,0.956789666389603,0.96
"TNFRSF13B","TNFRSF13B",-0.0637819322841046,-0.943052605121165,-2.70762048023579,0.00682992846254803,0.0216444179685018,-3.52594186295273,0.956752763234741,0.96
"PRKY","PRKY",-0.063841263664095,-0.746727718664986,-2.69494475884888,0.00709435395976518,0.0223681064565522,-3.55988301755092,0.95671341722404,0.96
"NAGPA","NAGPA",-0.0639131956791494,-0.0626560023268539,-2.71141522690905,0.00675250919602916,0.0214623582621691,-3.51575008926995,0.956665717185996,0.96
"SHC1","SHC1",-0.0639142585662494,0.0764509832469571,-2.85488835944145,0.00434610895314725,0.014760543193758,-3.12001894435468,0.956665012375037,0.96
"CKAP5","CKAP5",-0.0639461527380499,-0.0971401859906975,-3.22559169579716,0.00127582866253224,0.00512184847836364,-2.00387314555345,0.95664386327552,0.96
"MBP","MBP",-0.0639505999508671,-0.30320964461943,-2.83937115185706,0.00456236980665964,0.0153553406592839,-3.16379557318548,0.956640914355497,0.96
"POLR2D","POLR2D",-0.0641635277694409,-0.37351885969998,-2.38181220505064,0.0173134558460549,0.0479756330693527,-4.34808039381459,0.956499733838284,0.96
"TNFRSF14","TNFRSF14",-0.0641683428827099,0.405505698705351,-2.61507649265441,0.00898255184184554,0.0275154561362704,-3.77010293851259,0.956496541447139,0.96
"CBL","CBL",-0.0642004670651861,-0.380889524235265,-3.31104873492495,0.000944710370823431,0.00393789789713395,-1.72744834656911,0.95647524357997,0.96
"ITPA","ITPA",-0.0642042245814762,0.610716199037672,-2.39883838099139,0.0165311304440712,0.0461832810903356,-4.3077087934619,0.956472752432135,0.96
"SNX11","SNX11",-0.0642497358963328,-0.00338058040919266,-3.15753089534138,0.00161298815648902,0.0062829729143239,-2.21890575848468,0.956442579980746,0.96
"MAP3K3","MAP3K3",-0.0644118836791137,-0.010720144235619,-3.26978272831821,0.00109314406405574,0.00447633081897073,-1.86182351150638,0.956335089260634,0.96
"CD40LG","CD40LG",-0.0644489988280582,-0.87475522699706,-3.6176779397227,0.000304053279855107,0.00143932629005485,-0.676762866845863,0.956310486651138,0.96
"SNW1","SNW1",-0.0649010085876868,0.90907516478778,-2.8692199113683,0.00415467813457386,0.0141889057869131,-3.0793769085993,0.956010912623208,0.96
"PLK1","PLK1",-0.0649366531779092,-0.884961199830513,-3.46931323767738,0.000531978593880697,0.00237742273308008,-1.19662810297597,0.955987292803841,0.96
"TBK1","TBK1",-0.065151070545417,0.669542449443525,-2.40957859201273,0.0160537705597907,0.0451332977657024,-4.28209502856382,0.955845221859346,0.96
"INPP4A","INPP4A",-0.0653260189052906,-0.606528330039247,-4.21017243352159,2.65592919744568e-05,0.000163006458846831,1.61334517084384,0.955729318352126,0.96
"NDST2","NDST2",-0.0655607678828699,-0.424511595289087,-2.9099446472223,0.00365175338574696,0.0127133736361126,-2.96278567781061,0.95557381894178,0.96
"CALU","CALU",-0.0656468437986486,0.350560535979145,-2.4947963835178,0.0126768045372966,0.0369604580535666,-4.07483036574027,0.955516807975798,0.96
"MTMR1","MTMR1",-0.0657848525369366,-0.313145584213981,-3.12186958197213,0.001820756137715,0.00696231544806875,-2.32976084064776,0.955425407258255,0.96
"ARHGEF2","ARHGEF2",-0.0658702645569141,0.0112905939091799,-2.8140335888424,0.00493653669467278,0.0163777052897564,-3.23476799861642,0.955368844785884,0.96
"CAB39","CAB39",-0.0660154717870627,1.03360922923001,-2.44328177904036,0.0146336136086178,0.0417257945198318,-4.20097919507509,0.955272691767667,0.96
"TIMELESS","TIMELESS",-0.0660701283111445,-0.54696652780787,-3.08658957326108,0.0020502656226368,0.00769602275751149,-2.43820271515286,0.9552365019324,0.96
"TLR6","TLR6",-0.0665234912822986,-0.896266557839953,-3.90582738419143,9.67760271155408e-05,0.000523563427119791,0.394297885698679,0.954936368634528,0.95
"ATF7IP","ATF7IP",-0.0665735049505993,0.301334460842175,-2.55016367584853,0.0108354444048836,0.0323104167512203,-3.93632955436461,0.954903264588556,0.95
"ASCL2","ASCL2",-0.0665995763557944,-1.16926398554795,-2.75416809266225,0.00593325443454766,0.0192168281891827,-3.39994671768909,0.954886008381055,0.95
"AGO4","AGO4",-0.066643545335608,-0.531473517476817,-3.6670064103198,0.000251311495061271,0.00121554400993448,-0.499153675972357,0.954856906788099,0.95
"PBRM1","PBRM1",-0.0667495774600282,-0.219070747951448,-3.72361412095392,0.000201399017866358,0.000999662600817236,-0.292408348892783,0.954786731329667,0.95
"FNTA","FNTA",-0.0668054026792712,1.18684418329298,-2.43984506176277,0.0147731699200982,0.0420533581383642,-4.20930188930189,0.954749786482792,0.95
"CLEC5A","CLEC5A",-0.0668402620906079,-0.99225690273897,-2.70550266553813,0.00687348163670733,0.021754135064659,-3.53162363818666,0.95472671742627,0.95
