"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","FC","FC_round"
"ITGA2B","ITGA2B",-0.0326145167940643,-0.912449870955699,-2.69444708007038,0.00710492109080291,0.0117192802312405,-4.2317511245294,0.977646955454744,0.98
"MYH4","MYH4",-0.0326833875707725,-1.08043985055154,-2.04372582777461,0.0411012186036664,0.0595775390165139,-5.76773413911562,0.977600286064354,0.98
"SNAP29","SNAP29",-0.0326859259751155,0.029166798822458,-2.10035887345145,0.0358124871512625,0.052506836983318,-5.65074004173428,0.977598565990077,0.98
"EPHB3","EPHB3",-0.0326889259396593,-0.780904399653985,-2.18140559356058,0.0292604828820564,0.0436580238536446,-5.47777217926188,0.977596533157148,0.98
"RASSF9","RASSF9",-0.0327102807963219,-0.613924096428456,-1.74030918560317,0.0819465737370187,0.112259340361872,-6.34026429647747,0.977582062822987,0.98
"RETREG3","RETREG3",-0.0327147867604465,0.371211897914838,-1.24793989151867,0.212187782710014,0.264878534758869,-7.07439583394599,0.977579009549288,0.98
"AGPAT5","AGPAT5",-0.0327431648945808,0.135226121518044,-1.28111534681972,0.200290116954654,0.251476958220924,-7.03251837630228,0.97755978054064,0.98
"SMAD3","SMAD3",-0.0327623386118311,0.0726312358288683,-2.04611578663505,0.0408653381853372,0.0592692316234146,-5.76286126903541,0.977546788654105,0.98
"KCNF1","KCNF1",-0.0327769927951942,-0.816835168717151,-2.1523371125325,0.0314808402082642,0.04669833035391,-5.54055929667144,0.977536859267279,0.98
"MBNL2","MBNL2",-0.0327955610965901,0.57026929419499,-1.12659183965221,0.26003972414888,0.317936886215747,-7.21822705482136,0.977524277895813,0.98
"HIST1H4L","HIST1H4L",-0.0328103611498675,-1.04041533549353,-1.94434335147292,0.0519831957974431,0.0739260329664612,-5.9653405639346,0.977514249901833,0.98
"NDST4","NDST4",-0.032812156420828,-0.993076789536381,-2.49148698145349,0.0127951673868243,0.0202838118651594,-4.7558522276813,0.977513033496561,0.98
"BNIP1","BNIP1",-0.0328400965362139,-0.367276128878855,-1.96213796150443,0.0498741226662309,0.0712039799304958,-5.93068000985269,0.977494102564031,0.98
"SCYL2","SCYL2",-0.0329062807170057,0.892819575991945,-1.52092322032731,0.128424874414424,0.168741241440181,-6.69719261104656,0.977449260680853,0.98
"ARVCF","ARVCF",-0.0329284121258358,-0.550460030574117,-2.3091029504909,0.0210314334237155,0.0321012698548278,-5.19201802764795,0.977434266407869,0.98
"PLSCR4","PLSCR4",-0.0329290882989785,0.963690943749524,-1.33906410243655,0.18069012616975,0.229140089307416,-6.95673802184918,0.977433808296747,0.98
"RFC1","RFC1",-0.032946143816455,0.36338641585331,-1.86703475446954,0.0620315531661567,0.0868390787409574,-6.11226957469375,0.977422253158351,0.98
"GPR20","GPR20",-0.0330000367316936,-0.890889588303661,-2.12287259005784,0.033877516347282,0.0499275878712826,-5.60334591897781,0.977385741526105,0.98
"MAP2","MAP2",-0.0330902345101328,-0.67229421775045,-1.87315054407302,0.0611820039440626,0.0857436938497862,-6.1008625970906,0.97732463695148,0.98
"ZNF573","ZNF573",-0.0331703908955368,0.0616543238231471,-1.21684787274961,0.22379449851248,0.278111174925876,-7.11264743672135,0.977270338134457,0.98
"DDAH2","DDAH2",-0.0331879296764246,0.175068855204409,-1.43644858098298,0.151018962250649,0.195020066811428,-6.82185038363374,0.977258457573661,0.98
"CHPF","CHPF",-0.0331947334687842,-0.267986134215145,-1.6257479718233,0.104148563726841,0.139387312055883,-6.53262504965085,0.977253848804822,0.98
"NGB","NGB",-0.0332195999088477,-0.919403632343761,-2.76276786634994,0.00577971779027813,0.0096564729420905,-4.04615928799605,0.977237004902164,0.98
"DSCAM","DSCAM",-0.0332301765602857,-0.961804664066483,-3.32629789226008,0.000894757747172951,0.00167286486832025,-2.33959446255416,0.977229840631828,0.98
"CNOT4","CNOT4",-0.0332791271344956,-0.352023117541187,-2.27173572656539,0.0232000347119144,0.0351281437774804,-5.27731050028335,0.977196683832261,0.98
"APOLD1","APOLD1",-0.0332916852786074,-0.068503838409109,-0.896796338959791,0.369927132081995,0.43482066048263,-7.45036096280726,0.977188177721806,0.98
"ARHGEF38","ARHGEF38",-0.0333033724938705,-0.798064321914384,-1.8447508572232,0.0652100607344465,0.0908038772994302,-6.15351820529999,0.977180261591229,0.98
"MAPK3","MAPK3",-0.0333072355513104,0.296351925168438,-1.92367241968633,0.0545264044688566,0.0772740797912763,-6.00520857097212,0.977177645031028,0.98
"ENDOU","ENDOU",-0.0333478392978143,-1.0168802669764,-2.95656498359666,0.0031444502623926,0.00546616863872226,-3.49461593279114,0.977150143366486,0.98
"CASQ1","CASQ1",-0.0333979005790619,-0.517809595274682,-0.510458740512407,0.609782060831219,0.667918754365208,-7.72185403637811,0.977116237005087,0.98
"SOX10","SOX10",-0.0334590539753899,-0.836427706509288,-2.69759317125433,0.00703835780688846,0.0116188583428212,-4.22330621605629,0.977074819582562,0.98
"PAGE4","PAGE4",-0.0335515529138497,-0.948237692359553,-1.56899339413218,0.116795351462816,0.154873877409842,-6.6230838352083,0.977012176069009,0.98
"KLHL4","KLHL4",-0.0335774082943173,-0.920077671254024,-2.57008969066063,0.0102334338216548,0.0164368301643764,-4.55771494948763,0.976994666620054,0.98
"SCGB1A1","SCGB1A1",-0.0335832825764036,-0.973585992070821,-2.12270126489431,0.0338918964305827,0.0499415825050739,-5.60370847950789,0.97699068855787,0.98
"PPEF1","PPEF1",-0.0335972980519229,-1.04534990634265,-3.656529589049,0.000261738040939265,0.000522913534311055,-1.19425916115635,0.9769811973472,0.98
"BMP3","BMP3",-0.033601296591568,-1.01889022255791,-2.97300992558661,0.00298143705378466,0.00520225151449627,-3.44610692138198,0.976978489572843,0.98
"GRM3","GRM3",-0.0336558109429153,-0.918930471192431,-1.28109810553577,0.200296170929213,0.251476958220924,-7.03254042493229,0.97694157370296,0.98
"POU3F2","POU3F2",-0.0336821692126777,-0.97746726562543,-2.33530801197877,0.0196180916800315,0.0301058063077176,-5.13137771916616,0.976923724986786,0.98
"DPH5","DPH5",-0.0336919497682652,0.146380164914062,-1.74856601782461,0.0805075365378657,0.110435948631564,-6.32589568599142,0.976917102087186,0.98
"MTHFSD","MTHFSD",-0.0337071958400588,-0.730880474370383,-2.14608095321587,0.0319771813283955,0.0473933438299528,-5.55396275382394,0.976906778304852,0.98
"COPS7B","COPS7B",-0.0337118474081341,-0.28399131587208,-2.25046840585044,0.0245190454155113,0.0370211517090376,-5.32523576921211,0.976903628546291,0.98
"ZNF614","ZNF614",-0.0337260935142372,-0.329975296608723,-1.6919018321981,0.0908083401889831,0.123276059271422,-6.42313875768049,0.976893982014184,0.98
"FOCAD","FOCAD",-0.0337276535505772,0.0235694511858976,-1.47224262449434,0.141100461077758,0.183743277447794,-6.76989745148024,0.976892925665306,0.98
"MYO19","MYO19",-0.0337368540623306,-0.426764202657731,-2.58061508904263,0.00992761911645082,0.0159783594965009,-4.53071873532798,0.976886695737337,0.98
"API5","API5",-0.0337468741006043,0.360663329788264,-1.85404599538854,0.0638682561075249,0.0890688650708459,-6.13637244801266,0.976879910929869,0.98
"PGLYRP1","PGLYRP1",-0.0337500421516036,-1.0236404102762,-3.42598815206688,0.000623976848452652,0.00118634497497738,-2.00513080317481,0.976877765776602,0.98
"MTAP","MTAP",-0.0337543539334041,-0.406432426427389,-2.22149561327858,0.0264202883553629,0.0397275659461155,-5.38980310338496,0.976874846186974,0.98
"PIK3C3","PIK3C3",-0.0337557202002711,0.235473559640987,-1.93834894669179,0.0527102740752075,0.0748767091440674,-5.97694568306139,0.976873921063462,0.98
"ADAMTS8","ADAMTS8",-0.0337770251709117,-0.854161692873825,-2.25901148420435,0.0239815822527143,0.0362631881889979,-5.30603811226511,0.976859495203563,0.98
"SMPDL3B","SMPDL3B",-0.0338192832461441,-0.6993060844576,-2.0389572085692,0.0415753147412396,0.0602562144903154,-5.77743989026435,0.976830882366959,0.98
"LARP4B","LARP4B",-0.033820608854314,0.1819703365627,-1.73631694014123,0.0826498101175107,0.113162065941557,-6.34718731313273,0.976829984814554,0.98
"SETD2","SETD2",-0.0338206863574006,0.251264382921763,-2.1881027923039,0.0287684759902322,0.0430022183170954,-5.46318755264951,0.976829932338227,0.98
"SOCS5","SOCS5",-0.0338508942655824,0.111335730857136,-1.85916875845567,0.0631385630891493,0.0882222108146945,-6.12688631230005,0.976809479173043,0.98
"C11orf58","C11orf58",-0.0338967797240684,0.99542959954422,-1.80319998952075,0.0714955512635609,0.0988161681089362,-6.22911232866809,0.97677841187416,0.98
"UBE3A","UBE3A",-0.0340146418310401,0.58239553077852,-2.15362561468034,0.0313794404562754,0.0465614248534923,-5.53779393114233,0.976698616452457,0.98
"RPL22","RPL22",-0.034035981452516,2.36414578966455,-1.58111815648955,0.113996835645105,0.151496964449077,-6.60402801468901,0.976684169723221,0.98
"RAD1","RAD1",-0.034044949702953,-0.23029650859329,-2.50672020022643,0.0122583445482081,0.0195053801751366,-4.71793112524437,0.976678098363191,0.98
"C19orf73","C19orf73",-0.0341027089915466,-0.960475314645337,-2.58341540554739,0.00984764046221901,0.0158595249214348,-4.52351783636948,0.976638997166256,0.98
"CLOCK","CLOCK",-0.0341099462249985,0.489793002996805,-1.38913835997013,0.164933288344225,0.210805359164962,-6.88856010959086,0.976634097900305,0.98
"XPO4","XPO4",-0.0341288419975194,-0.0721155508355079,-1.70546224393307,0.0882514384909349,0.12003561839141,-6.40015810347843,0.97662130646873,0.98
"SGSM2","SGSM2",-0.0341299855039223,0.63119978978803,-1.90757983684269,0.0565775000553564,0.0798598754922721,-6.03595232610622,0.976620532381177,0.98
"ADAMTSL3","ADAMTSL3",-0.0341400462510058,-0.405651015219599,-1.92579470406505,0.0542605977556416,0.0769187040137856,-6.00113488437523,0.976613721865001,0.98
"MED8","MED8",-0.0341457092238232,0.0929481833355224,-1.97731996991575,0.0481319109778639,0.0688608912478885,-5.90085957133789,0.976609888396424,0.98
"CTNNB1","CTNNB1",-0.0341536992086244,0.611075926206298,-1.43293022369455,0.152021901604123,0.196141822574405,-6.82688818396393,0.976604479715908,0.98
"NSD1","NSD1",-0.0341790920272554,-0.455541514528935,-3.0947473207501,0.00199495227897841,0.00356303703974747,-3.0787102419161,0.976587290690172,0.98
"ATMIN","ATMIN",-0.03418208691683,0.717399442125891,-1.70920634374547,0.0875557911658496,0.119192912351326,-6.39378079382029,0.976585263395437,0.98
"GPATCH1","GPATCH1",-0.0341926859014888,-0.36981844824131,-2.61667721262328,0.0089406760493466,0.0144832719588988,-4.43739288633961,0.976578088785482,0.98
"SMARCC2","SMARCC2",-0.0342027383188992,0.140871584768257,-2.01066775402336,0.0444841235553509,0.0640543815453406,-5.83455402958704,0.976571284203708,0.98
"LHX3","LHX3",-0.0342554066492014,-0.924362065749337,-3.26042756295795,0.00112966781639035,0.00208348726958718,-2.55522745271979,0.976535633259704,0.98
"INSRR","INSRR",-0.0342576625995135,-0.970301930454347,-2.50411236115923,0.0123488042781632,0.0196370954501117,-4.72443930280396,0.976534106246661,0.98
"ZNF223","ZNF223",-0.0342749037387822,-0.00242687896345284,-1.50487217194222,0.132502552486455,0.173608226444644,-6.72142576215071,0.976522436101935,0.98
"SOX3","SOX3",-0.0343416412169899,-0.940667383380709,-3.39828428692348,0.000690351370673285,0.00130453571708267,-2.09905853020987,0.976477264298045,0.98
"SUV39H1","SUV39H1",-0.0343531037072636,-0.564856965627623,-2.25808511104292,0.0240393638605412,0.0363344413117567,-5.30812331981906,0.97646950602872,0.98
"KDM4D","KDM4D",-0.0343574642783933,-0.881008767561301,-2.61392246435385,0.00901285055449871,0.0145909431475221,-4.44456735291248,0.976466554636928,0.98
"HBP1","HBP1",-0.0343681223031566,1.11328698987816,-1.7926877421712,0.0731621789151,0.100996797543796,-6.24796529164482,0.976459340938965,0.98
"CACNG1","CACNG1",-0.0343884135973356,-0.79492341985507,-1.46487286787796,0.143100543896851,0.186063461513899,-6.7806985416787,0.976445607278114,0.98
"PPP2R5A","PPP2R5A",-0.0343991690337217,0.20850081255898,-1.91221667523328,0.0559800205987391,0.0791476369776144,-6.0271203680616,0.976438327805204,0.98
"DRG1","DRG1",-0.0344178979311425,1.37787223967788,-1.63091881150841,0.103052643594759,0.138028986213834,-6.52422409377518,0.9764256518799,0.98
"NKRF","NKRF",-0.0344467194521862,0.0905911364106081,-1.92190546613111,0.0547485359448652,0.077513677656639,-6.0085967914709,0.976406145476556,0.98
"PDPK1","PDPK1",-0.0344648576594744,0.11598327601075,-2.19000994299542,0.0286296786074207,0.0428230637450083,-5.45902616917981,0.976393869738973,0.98
"RNFT2","RNFT2",-0.0344669528789469,-0.710320471082572,-2.58094064318041,0.00991829145012917,0.0159682774488381,-4.52988198495059,0.976392451727608,0.98
"BICRA","BICRA",-0.0344805002629367,-0.29080731332086,-1.94565671477014,0.0518250204992974,0.0737318539871039,-5.96279313424683,0.976383283122333,0.98
"FDFT1","FDFT1",-0.0344938694510459,1.72554165197141,-1.56670027272649,0.117330647903357,0.155523188334434,-6.62667135006342,0.976374235200959,0.98
"HMCES","HMCES",-0.0345169321747117,0.0580390479047275,-2.11287207291421,0.0347256949446469,0.0510598548761884,-5.62446034913075,0.976358627142041,0.98
"PHF1","PHF1",-0.0345195687541793,0.183069260384292,-1.8588691099648,0.06318105471212,0.0882549568895392,-6.12744190829622,0.976356842811546,0.98
"KAT6B","KAT6B",-0.0345319345720148,-0.274398039009357,-2.12580690614079,0.0336320353348589,0.0496516836989506,-5.59713175781018,0.976348474168987,0.98
"ASIC2","ASIC2",-0.0345322039046153,-0.898858041364327,-2.23980071918696,0.0252048110275233,0.0379724757265987,-5.34910611171823,0.976348291897307,0.98
"ARR3","ARR3",-0.0345352724700767,-0.827810647189953,-2.66801521456935,0.00768687283417723,0.012610023219872,-4.30231435311634,0.976346215238432,0.98
"FOXC2","FOXC2",-0.0345573042327033,-0.823117691481859,-2.16962847344734,0.0301432664227479,0.0449161904944036,-5.50331149125343,0.97633130532109,0.98
"GPR137","GPR137",-0.0345626796581022,-0.00956918814689125,-2.41876631027526,0.0156550800161086,0.024449853851338,-4.93371297470603,0.97632766755554,0.98
"SLC6A2","SLC6A2",-0.0345715081652132,-0.948935038164086,-3.99857656691653,6.58572453661287e-05,0.000141171977750244,0.104799731441657,0.976321692980777,0.98
"GMEB2","GMEB2",-0.0346379316866963,0.0347404465782066,-2.14314461561332,0.0322124449801282,0.0477005430733976,-5.56024028967396,0.976276742918409,0.98
"NARS","NARS",-0.0346472235523793,2.80372674868248,-1.47450035933348,0.140492055462548,0.183044249121375,-6.76657769841053,0.97627045510089,0.98
"RGL2","RGL2",-0.034651635138561,0.272961197358084,-1.52323120947263,0.12784665668368,0.168132741426448,-6.69368701554299,0.976267469788997,0.98
"MAPK8IP3","MAPK8IP3",-0.0346830909356923,-0.618407166127112,-2.45618492189873,0.0141199752289636,0.0222186436928521,-4.84284857799178,0.97624618397611,0.98
"PDGFD","PDGFD",-0.0347150494263852,-0.30796219046819,-1.50027065295086,0.133689859182987,0.175096555673888,-6.72832561001943,0.976224558470969,0.98
"KIF1A","KIF1A",-0.0348272022532022,-0.893487270202418,-2.73883159770029,0.00621621986587642,0.0103401412280114,-4.11170680956758,0.976148671270139,0.98
"MAP4","MAP4",-0.0348348770531179,0.0267865162521572,-1.91136395061385,0.0560895020593503,0.0792585901819868,-6.02874618789662,0.976143478401515,0.98
"SMPD2","SMPD2",-0.0348461545634083,-0.563090624304089,-1.96513241924348,0.0495263653323595,0.0707470083156435,-5.92481643963408,0.976135847942697,0.98
"SH3PXD2A","SH3PXD2A",-0.034879027010942,-0.341499337001339,-1.69012932047034,0.0911469209261895,0.123637207013835,-6.42612908932,0.97611360650707,0.98
"RTN3","RTN3",-0.0349087332676285,0.781705808527276,-1.39349366234849,0.163613338623078,0.209361966083868,-6.88251210971391,0.976093507746072,0.98
"KRT32","KRT32",-0.0349471582213413,-0.947989758351132,-3.79481793291477,0.000151800775757139,0.000310805553087054,-0.682847766266939,0.97606751067301,0.98
"CXCR1","CXCR1",-0.0349600526105518,-0.495847231102879,-2.1605741072227,0.0308374429535967,0.045857017772037,-5.52285276759309,0.976058786904107,0.98
"PADI3","PADI3",-0.0350022525074554,-0.862379096140156,-2.61316008203386,0.00903291676412822,0.0146144135105962,-4.44655157476547,0.976030236880294,0.98
"CSF3","CSF3",-0.0350302761591031,-0.813468486467059,-2.32662374414613,0.0200769864430901,0.0307316147276342,-5.15154914391376,0.976011278150325,0.98
"DDX24","DDX24",-0.0350419656685642,1.11989362968076,-1.91854497088949,0.055173082602197,0.078071515306873,-6.0150321439804,0.976003370001668,0.98
"MTRF1L","MTRF1L",-0.0350814672502672,-0.524212315675475,-2.18620023982417,0.0289075160358199,0.0431880992791144,-5.46733530641707,0.975976646995096,0.98
"RABAC1","RABAC1",-0.035090145810386,1.42339850956161,-1.19206573668154,0.233365884905082,0.288702918730983,-7.14244596462349,0.975970776006225,0.98
"ZBTB7A","ZBTB7A",-0.0350988148531543,-0.229318792093596,-2.11815977606845,0.034274992326248,0.0504406730765524,-5.61330861274156,0.975964911491038,0.98
"TMCO3","TMCO3",-0.035102020990671,0.357093097239285,-1.64969566448739,0.0991500043596004,0.133466139359783,-6.4934939598337,0.97596274258205,0.98
"MAPK8IP2","MAPK8IP2",-0.0351020250884883,-0.84848541687454,-3.27095941745512,0.00108862830542483,0.00201106132302961,-2.52103718508169,0.975962739809935,0.98
"FZD3","FZD3",-0.0351057151398468,-0.212315029152934,-1.88076798046335,0.0601373675363539,0.0844185314468999,-6.08660279625139,0.975960243545703,0.98
"ZNF197","ZNF197",-0.0351483515654436,-0.625190209177238,-2.64051477551232,0.00833738900464604,0.0135788336766836,-4.37499671556899,0.97593140110828,0.98
"DACT1","DACT1",-0.0351707044260608,-0.449541358633026,-1.37970053674966,0.167821088628787,0.214068192518631,-6.90160111395464,0.9759162803177,0.98
"SLC39A2","SLC39A2",-0.0351840605138758,-0.97512446968975,-3.82152900538959,0.000136359661463719,0.000280991039594221,-0.581907342008477,0.975907245585593,0.98
"PDGFB","PDGFB",-0.0351906362622064,-0.637783611033721,-2.65361251568829,0.00802165737416632,0.0131171352392213,-4.34047331695364,0.97590279744816,0.98
"SLC4A5","SLC4A5",-0.0352027185238561,-1.01125164542942,-3.27604957203671,0.00106929208858394,0.00197748446478039,-2.50447353856014,0.975894624505691,0.98
"SLIRP","SLIRP",-0.0352190407289644,2.02824616211969,-1.2614637206388,0.207277480745946,0.259541053224014,-7.05745712518829,0.975883583598453,0.98
"LGR5","LGR5",-0.0352286887004011,-0.973194531917492,-1.82809091247427,0.0676732083001905,0.0940066737300529,-6.18403407037827,0.975877057433747,0.98
"VPS37B","VPS37B",-0.0352496472150468,-0.00836094597388055,-1.672728441113,0.0945249918577446,0.127812488990404,-6.45531940484577,0.975862880643463,0.98
"APEX2","APEX2",-0.0352659437037008,-0.0618205285605338,-1.92561801871104,0.0542826854479548,0.0769393483095838,-6.00147419955111,0.975851857490203,0.98
"RAD54B","RAD54B",-0.0352936850749878,-0.644308072725419,-2.33218203872863,0.0197822075475678,0.0303257979271185,-5.13864720210555,0.975833093158409,0.98
"EFNA2","EFNA2",-0.0352970181811538,-0.933087644972288,-2.84269284780828,0.0045152718488515,0.00766666467195393,-3.8231891034368,0.975830838661478,0.98
"HTR1B","HTR1B",-0.0352990392175715,-0.893696349931995,-2.72965494769791,0.00639129191477114,0.0106158154367341,-4.13668611420581,0.975829471644732,0.98
"COMMD4","COMMD4",-0.0353043787131915,0.0468283260302704,-1.93263459455091,0.0534112839703082,0.0758093251799558,-5.98797537622842,0.975825860051567,0.98
"RAPGEFL1","RAPGEFL1",-0.0353646489803274,-0.845552367124685,-2.47703733818606,0.0133235101540124,0.0210625991534905,-4.7916103213126,0.975785094640225,0.98
"NRG2","NRG2",-0.0353846948208883,-0.961646752049258,-3.57581350145674,0.000356778760446208,0.000700105685219982,-1.48409359486772,0.97577153647583,0.98
"PPP1R13L","PPP1R13L",-0.0354507310825429,-0.372322559947603,-1.99375380152528,0.0463040041590447,0.0664359302938777,-5.86832218976372,0.975726873655222,0.98
"LRRC42","LRRC42",-0.0354512363911316,0.30485959669528,-1.89195450187793,0.05863013500966,0.0825407036312507,-6.06555713323134,0.975726531903799,0.98
"SLC13A4","SLC13A4",-0.0354864370288751,-0.818985680937346,-2.2498431897163,0.0245587860750264,0.037075681030141,-5.32663788629156,0.975702725225183,0.98
"NEUROD6","NEUROD6",-0.0354893881561249,-0.736155160662298,-2.37043338489062,0.0178542375728913,0.0276088389081461,-5.04902728880793,0.975700729363359,0.98
"PDCD2","PDCD2",-0.0354944425584778,0.115545052198525,-2.46829533454762,0.0136524445183672,0.0215426304321458,-4.81314348331533,0.975697311055759,0.98
"IL19","IL19",-0.0355061573795878,-0.909872148027272,-3.73957373305234,0.000189110019860247,0.00038366070497441,-0.889397048143588,0.97568938833285,0.98
"BLMH","BLMH",-0.0355580972909164,0.244374874142141,-1.87641599331151,0.0607323610007528,0.0851485522052238,-6.09475675708838,0.975654262192781,0.98
"CD2AP","CD2AP",-0.0356086433946401,0.453693235918076,-1.29933399286961,0.193967432006223,0.244341134934536,-7.00905430228753,0.975620079876878,0.98
"CHRNA1","CHRNA1",-0.0356436263304598,-1.00453906573854,-1.02172651492175,0.307024308123144,0.368854840859963,-7.33069386467339,0.975596423012553,0.98
"ZNF696","ZNF696",-0.035707643753224,-0.713164295918022,-2.72099296810427,0.00656060535518663,0.0108881983049478,-4.16018807227048,0.97555313334895,0.98
"PKDREJ","PKDREJ",-0.0357202470838886,-0.92641994568887,-2.95356853323735,0.00317501439953816,0.00551648636113469,-3.5034260645696,0.975544610989985,0.98
"LY6G5C","LY6G5C",-0.035727151626698,-0.909931409273911,-2.87072929518671,0.00413496906323166,0.00705844051277859,-3.74347934927256,0.975539942176951,0.98
"LRRC8E","LRRC8E",-0.0357456788701101,-0.844965747356398,-2.84913101864299,0.00442523880171351,0.00752128769074479,-3.80495357032888,0.975527414269527,0.98
"TAAR5","TAAR5",-0.0357488216930551,-0.861947292104439,-3.09485649738689,0.00199422139392573,0.00356235390511716,-3.07837419356495,0.97552528914501,0.98
"NOL6","NOL6",-0.0357558291076334,-0.439489194301601,-3.75290279154935,0.000179390647794149,0.000364883503818415,-0.839835462858729,0.975520550864683,0.98
"NPC1L1","NPC1L1",-0.0357620756897828,-0.94143990899865,-2.3214254702112,0.0203561362159953,0.0311449188700512,-5.16358768333317,0.97551632706416,0.98
"APPL1","APPL1",-0.0357742852483988,0.485401722211568,-1.72597660127898,0.0844940445030086,0.115347343797498,-6.36504494157489,0.975508071283806,0.98
"GJB4","GJB4",-0.035804966669846,-0.893385332220476,-2.88596247945424,0.00394075851312783,0.00674945658236718,-3.69984474050785,0.97548732562713,0.98
"SLC24A3","SLC24A3",-0.0358540796524759,-0.655411294884379,-1.69112174404199,0.0909572257457554,0.123461785908715,-6.42445519749136,0.975454118140269,0.98
"EMP2","EMP2",-0.0358551341967488,-0.410758660152339,-1.85900869950825,0.0631612572898473,0.0882393572603756,-6.12718309817126,0.97545340512806,0.98
"CEP85","CEP85",-0.0358691463463077,-0.487906023341051,-1.94171955727547,0.0523004034882185,0.0743254517952792,-5.97042460263308,0.975443931100468,0.98
"GPR143","GPR143",-0.0359006782028797,-0.578247627393312,-1.76625340796441,0.0774939977626165,0.106616809354515,-6.29488770128789,0.97542261181875,0.98
"CHGA","CHGA",-0.035923200431634,-0.927286080163281,-2.21329077534048,0.0269813425524724,0.0405354433733515,-5.40793668173881,0.975407384401247,0.98
"SLC25A32","SLC25A32",-0.0359232824046916,0.262367769439167,-1.97581455070674,0.0483023484799322,0.06907573611291,-5.90382673831227,0.975407328979192,0.98
"TJP1","TJP1",-0.0359444493761888,0.982654487281991,-1.70698750767181,0.0879675107229846,0.119673735649616,-6.39756181170271,0.975393018076967,0.98
"SFRP5","SFRP5",-0.035977286889527,-0.870613954647871,-2.93918802355142,0.00332550222613465,0.00575546043707291,-3.54558416511541,0.97537081718501,0.98
"PCNT","PCNT",-0.0359878302745653,-0.0571921381991013,-1.75720002361934,0.079024801623501,0.108533055285466,-6.31079817941564,0.975363689086409,0.98
"TMCC2","TMCC2",-0.0360051463657456,-0.897540551423006,-3.33453321501702,0.000868810699044503,0.00162663915831795,-2.3123350748851,0.975351982256665,0.98
"TBL3","TBL3",-0.0360150486571259,-0.376025803852092,-1.85657015674198,0.0635078449271051,0.0886758018219159,-6.13170156374385,0.975345287712006,0.98
"KLHL25","KLHL25",-0.0360512389527032,-0.616352178493464,-2.41428652030193,0.0158483732119932,0.0247139875084078,-4.94449835354327,0.975320821285958,0.98
"SRC","SRC",-0.0360653697640362,-0.70956460939467,-3.71411504654322,0.000209065742648187,0.000421221126813342,-0.98357655863522,0.975311268326651,0.98
"REEP2","REEP2",-0.0360774716895486,-0.736556378505006,-3.24560853487235,0.00118984040472951,0.00218697072413432,-2.60315055316045,0.975303087044757,0.98
"C12orf43","C12orf43",-0.0360973990950062,-0.221633134268741,-2.36244823012373,0.0182425239938275,0.0281596932120904,-5.06785567511521,0.975289615642081,0.98
"TAF1","TAF1",-0.0361010259334432,-0.615986650652454,-3.39977104730803,0.000686628742542324,0.00129822094905608,-2.0940369475531,0.975287163832573,0.98
"VIPR1","VIPR1",-0.0361308061101626,-0.569066427064586,-1.99951111303985,0.0456776197415312,0.0655974244181399,-5.8568598089978,0.975267032118313,0.98
"ZNF330","ZNF330",-0.0361575694720207,0.35467044079392,-2.04574582380746,0.0409017769252115,0.0593066025034707,-5.76361595473038,0.975248940157332,0.98
"RHOD","RHOD",-0.0361597764403117,-0.126171127993873,-1.64262229123501,0.100606067260048,0.135159248158453,-6.50511141379535,0.975247448267654,0.98
"PPP6R3","PPP6R3",-0.0361629146040404,0.496917095595913,-2.33504917522467,0.0196316354647633,0.0301175502816511,-5.13198001459427,0.975245326902602,0.98
"KLK3","KLK3",-0.0361661768518623,-0.897739475767848,-3.20701327272365,0.00136073924644941,0.00248634002768856,-2.72694848709079,0.975243121662925,0.98
"SFXN3","SFXN3",-0.0361806491583824,0.14913691641557,-1.53274688338001,0.12548407866582,0.165280781187428,-6.67917767974926,0.975233338620635,0.98
"KIAA1549L","KIAA1549L",-0.0361815194266416,-0.870094441540566,-2.10690182536613,0.0352406536083368,0.051757495424482,-5.6370182026783,0.975232750336666,0.98
"PDIA5","PDIA5",-0.0361828458067482,0.344633708428177,-1.49406891634856,0.135303072932223,0.176892203136681,-6.73759157790674,0.975231853730878,0.98
"VGLL4","VGLL4",-0.0362546303241768,0.475717087024004,-2.07957485959149,0.0376817563193608,0.0550187003234991,-5.6940461779111,0.975183330096721,0.98
"KRT85","KRT85",-0.0362573713322193,-0.886578966636713,-3.0492719376818,0.00232169897863676,0.00410929064506853,-3.21766265752171,0.975181477326221,0.98
"CDH10","CDH10",-0.0362683593277869,-0.860709741408835,-2.0520044582339,0.0402890416102688,0.0584914738697996,-5.75083068928198,0.975174050081626,0.98
"SLC26A10","SLC26A10",-0.0363485205925854,-0.997416241418413,-3.65704961884207,0.000261211076149874,0.000522008862502142,-1.19237112420058,0.975119867450271,0.98
"GPR21","GPR21",-0.0363692531188323,-0.483847526322289,-2.2400396874906,0.0251892690454246,0.0379553516933086,-5.3485726250677,0.97510585440357,0.98
"MAGED1","MAGED1",-0.0363800666158048,1.2282968038944,-1.55427451297019,0.120264850750899,0.159103130926115,-6.64602000803895,0.975098545676231,0.98
"IQCC","IQCC",-0.0364207731606026,-0.57955590008219,-2.82462005400448,0.00477694937482307,0.00808011701531281,-3.87415983812275,0.975071033047759,0.98
