"","Row","d.value","stdev","rawp","q.value","R.fold","logFC","FC_round"
"FOSB",6956,2.6015906214482,0.0513334318382666,0.0100449877750611,0.0079709602776933,1.09698863165385,0.133548574837185,1.1
"NXT1",9509,2.60078373850697,0.0243235661461042,0.0100704156479218,0.00798919930374809,1.04482428510271,0.0632603352952858,1.04
"MAML1",3288,2.60064159893948,0.0159757916982111,0.0100733496332518,0.00798958865331739,1.02921708310993,0.0415473084663597,1.03
"HIVEP2",8510,2.5999579174333,0.019478193417912,0.0100958435207824,0.0080054878166162,1.03572606664946,0.0506424831941975,1.04
"DSG2",4632,-2.59898533456016,0.0262909419991506,0.010120293398533,0.0080229298954848,0.95374151843127,-0.0683297726875643,0.95
"GPR21",9076,-2.59867628205217,0.016625954719675,0.0101251833740831,0.00802486103526532,0.970496238105713,-0.0432054741964922,0.97
"EDA",2910,-2.5982800322287,0.0111572549986822,0.0101320293398533,0.00802834111199093,0.980106431130105,-0.0289896728775589,0.98
"BGN",4439,2.59816095724417,0.0292098184719017,0.0101349633251834,0.00802872050793714,1.05401237820207,0.0758918099218836,1.05
"LRRC31",2032,2.59647597850946,0.0101010944882329,0.0101721271393643,0.0080562093564427,1.01834559401639,0.0262272491953509,1.02
"AAMP",4235,-2.59604316858532,0.017615567200276,0.0101916870415648,0.00806974617028367,0.968798963819554,-0.0457307728910316,0.97
"RPAP2",2339,-2.59587082392582,0.0179652516516186,0.0101975550122249,0.00807243782581154,0.968191630068179,-0.0466354726069219,0.97
"FUT4",9881,2.59554234728973,0.0181874830714771,0.0102034229828851,0.00807512817850517,1.03326218883283,0.0472063825026334,1.03
"SERP1",9456,2.594736543291,0.0202906083026848,0.0102190709046455,0.00808555534333392,1.03716741242335,0.0526487828485807,1.04
"ZNF551",8026,2.59180011849706,0.011771371270938,0.0102924205378973,0.00814162129256116,1.02137244385222,0.0305090414548901,1.02
"KIF1A",2063,-2.59156386505667,0.0123348333604764,0.0102982885085575,0.00814232383912083,0.978086179058588,-0.0319665084185059,0.98
"IGFBP2",6928,2.59154221331327,0.0332906099547083,0.0102982885085575,0.00814232383912083,1.06162483151679,0.0862740210045733,1.06
"TBX19",5335,2.59113679898658,0.0148701514447531,0.0103041564792176,0.00814302570656347,1.02706721263534,0.0385305966150025,1.03
"RXYLT1",2938,-2.59101671532175,0.015929868262927,0.0103041564792176,0.00814302570656347,0.971796030810867,-0.0412745549421173,0.97
"NSUN5",6181,2.59091849908651,0.0206125239111336,0.0103080684596577,0.00814414907558917,1.03771147253887,0.0534053695142194,1.04
"ADRA2A",3990,2.59064516763107,0.0286348837832309,0.0103158924205379,0.00814836191402692,1.05276455621756,0.0741828232987046,1.05
"LUZP1",4781,2.59014595750471,0.0118172772942876,0.0103344743276284,0.00816106819900148,1.02144283998577,0.0306084730125116,1.02
"SORBS3",4819,-2.58989325181641,0.0168543412045098,0.0103471882640587,0.00816913556854247,0.970196617915711,-0.0436509445493713,0.97
"ASCL2",7749,2.58938310944671,0.0178344416368952,0.0103638141809291,0.00818028681821014,1.03252749679107,0.0461802019409873,1.03
"GOLGA2P5",2862,-2.58915175452497,0.0151443105523021,0.0103667481662592,0.00818062808287224,0.973187086353514,-0.0392109182375635,0.97
"ORC6",6102,2.58895883087465,0.0155131380565878,0.0103735941320293,0.00818405546757646,1.0282299040497,0.0401628757661801,1.03
"PDGFC",5969,-2.58864035109512,0.0260484569364235,0.0103843520782396,0.0081905667392403,0.954336471248147,-0.0674300867093906,0.95
"SPARCL1",680,2.58803708330368,0.0510761868535304,0.0104058679706601,0.00820435087728734,1.09595386302785,0.132187065650686,1.1
"DCT",8425,-2.58800747222481,0.00923894861878033,0.0104068459657702,0.00820435087728734,0.983563110889648,-0.0239104680609045,0.98
"NAA50",9878,-2.58749763571525,0.0218306157827304,0.0104176039119804,0.00820843737697559,0.96160302079634,-0.0564866667240229,0.96
"CTSA",9950,-2.5874279276337,0.0370552242113544,0.0104185819070905,0.00820843737697559,0.935702801513344,-0.0958777219891869,0.94
"UPF1",270,-2.58735437023456,0.0180167899694004,0.0104195599022005,0.00820843737697559,0.968204818830937,-0.0466158202649262,0.97
"ATXN7",2668,2.58721215553201,0.0150416689313046,0.0104254278728606,0.00821108201516897,1.02734161327815,0.0389159886985594,1.03
"ANKRA2",1866,2.58682085208184,0.019430583139497,0.0104361858190709,0.00821757580418189,1.03545398156696,0.050263437633361,1.04
"MIS18A",5233,-2.58631347958431,0.0161122345786777,0.0104508557457213,0.00822714606467432,0.971528828090463,-0.0416712894770585,0.97
"BCO1",5854,-2.58439678275925,0.0265658631191688,0.0105114914425428,0.00827288828622577,0.953525396143518,-0.0686567311764027,0.95
"RAB2A",2371,-2.5820324981595,0.0156305667064073,0.0105633251833741,0.00831168273415428,0.972413190804589,-0.0403586312005937,0.97
"IGFBP4",8831,-2.58120619754844,0.0391339909076349,0.0105867970660147,0.00832814754480847,0.932378149535242,-0.10101289986559,0.93
"SPTSSA",4675,-2.58071541532478,0.024193724256031,0.010600488997555,0.00833691284731423,0.957645020735171,-0.0624371171416572,0.96
"MCM9",5601,-2.58048191549835,0.0120015610764758,0.0106102689486553,0.00834259803904602,0.978762130977947,-0.0309698113155952,0.98
"SYNGR1",6531,-2.57873046594399,0.0192713401853641,0.0106533007334963,0.00837441932584992,0.966140162519054,-0.0496955920555693,0.97
"MISP",456,-2.57773162813984,0.0254213306263299,0.0106894865525672,0.00840084508747826,0.955594616994108,-0.0655293679848905,0.96
"DBF4B",687,-2.57637563164101,0.00843437952704858,0.0107305623471883,0.00842984323747642,0.985050688960447,-0.0217301298814995,0.99
"OASL",7286,2.57617378352138,0.0124952168422738,0.0107315403422983,0.00842984323747642,1.02256308494947,0.0321898500484812,1.02
"MED13L",8558,2.57437689832055,0.0188816752365993,0.0107784841075795,0.00846468520625877,1.03426691220025,0.0486085485306924,1.03
"CEP85",5423,-2.57384677396739,0.0162928519357221,0.0107931540342298,0.00847417086116477,0.97135105342098,-0.0419353043934873,0.97
"NCL",9218,2.5733916639424,0.0218646767139606,0.0108107579462103,0.00848595500773379,1.03977139909845,0.0562663767904993,1.04
"CLINT1",5591,-2.57110376997246,0.0226019099143999,0.0108674816625917,0.00852843340262203,0.960520389495195,-0.0581118557894911,0.96
"TSPAN7",9626,-2.57103292802983,0.0335015831013573,0.0108704156479218,0.00852868917377734,0.942043984523719,-0.0861336732947182,0.94
"FOLR3",8584,-2.57076469519787,0.029086043621724,0.010879217603912,0.00853354759871379,0.949491260192,-0.0747733740657133,0.95
"BRINP1",2346,-2.56965027601887,0.0305724918365874,0.0109124694376528,0.00855757732971732,0.947002006719045,-0.0785606120864712,0.95
"PYGB",4589,-2.56933724717626,0.0247930665837933,0.0109251833740831,0.00856549354537497,0.956805939604077,-0.0637017494454609,0.96
"PPP1CC",5613,2.56904722989592,0.0224269818860698,0.0109310513447433,0.00856803992159993,1.04074452984416,0.0576159756893304,1.04
"PPP4R1",7248,2.56802717801921,0.0196512183828521,0.010961369193154,0.00858921943370205,1.03559855899794,0.0504648628883547,1.04
"NUP54",3516,2.56797173153379,0.0181193890460337,0.0109633251833741,0.00858921943370205,1.03277793180404,0.0465300788628775,1.03
"E2F1",3812,-2.56713855487882,0.0126954210738584,0.0109887530562347,0.00860707883639471,0.977662956255797,-0.0325909049091228,0.98
"GPLD1",9787,-2.56676372005204,0.00794716200369616,0.0109975550122249,0.0086119103459487,0.98596033456271,-0.0203984871084637,0.99
"RNPEPL1",9576,-2.56526541050475,0.0161946631592094,0.0110425427872861,0.00864506896836893,0.971614813360818,-0.0415436092370958,0.97
"PLXNA1",4507,2.56505403208166,0.0128086911554447,0.0110503667481663,0.0086491235952812,1.02303463238638,0.0328549848939621,1.02
"AVEN",8048,-2.56456532287818,0.0211403048275468,0.0110679706601467,0.00866082921908413,0.963117890610624,-0.0542156926758009,0.96
"CDH8",2446,-2.56436326695886,0.0108614077614127,0.0110709046454768,0.00866105258232787,0.980879218532746,-0.0278525950908269,0.98
"EDRF1",7623,2.56424306026891,0.0220666054451897,0.0110757946210269,0.00866280569403502,1.04000044082129,0.05658413987652,1.04
"MAP1A",5783,-2.56415835924504,0.0114844760658106,0.011079706601467,0.00866379322258832,0.979795101987568,-0.0294480153056967,0.98
"MAN2A1",4938,2.56358252072554,0.0229944343913657,0.0110943765281174,0.00867319046013725,1.04170597537057,0.0589481300796758,1.04
"TNFRSF10B",4848,2.56326831911531,0.0152968451663222,0.0111110024449878,0.00868356530053711,1.02755094177146,0.039209918597246,1.03
"FGFR2",1312,-2.56324987727876,0.0206519053115801,0.0111129584352078,0.00868356530053711,0.963972574156188,-0.0529359937554801,0.96
"NFATC2IP",8922,2.56160470393,0.0174121548423353,0.0111579462102689,0.00871663551336432,1.03139936165521,0.0446030577496838,1.03
"IL36A",4992,-2.56066719624996,0.0121434076267817,0.0111911980440098,0.00874052395147515,0.978677050364947,-0.031095225560592,0.98
"DNAAF2",5307,-2.55921788022436,0.0220693076912297,0.0112332518337408,0.00877127382364941,0.9616073531845,-0.0564801668475682,0.96
"FCER2",8449,2.55870473172489,0.0116741559947837,0.0112488997555012,0.00878139541032692,1.02092063555493,0.029870718182747,1.02
"NXF1",7076,2.55800569924884,0.0262758674291863,0.0112723716381418,0.00879761844259739,1.04769139161441,0.0672138186365654,1.05
"MYCT1",1907,2.5574984145044,0.0190438851671907,0.0112880195599022,0.00880772891312307,1.03433584979668,0.0487047061210931,1.03
"OR7C2",7108,-2.55686665674075,0.0114257688725933,0.0113163814180929,0.00882775252579969,0.979953930804272,-0.0292141674579604,0.98
"DLC1",2941,2.55661529980225,0.0123109056988488,0.0113232273838631,0.00883098634052807,1.02205600281336,0.0314742498640993,1.02
"HOXA7",8567,-2.55578886423252,0.0156775106369798,0.0113564792176039,0.00885480764227888,0.972608828912059,-0.0400684071048798,0.97
"SLC16A4",3556,-2.55538125346914,0.0455635180183917,0.0113691931540342,0.00886119459877791,0.922466126223661,-0.116432159786302,0.92
"ENY2",1714,-2.55536464833061,0.0179264628385648,0.0113701711491443,0.00886119459877791,0.968746669571743,-0.0458086494072812,0.97
"SH3PXD2A",2831,-2.55509767085569,0.0164492328794522,0.0113799511002445,0.00886119459877791,0.971287704204338,-0.0420293966176512,0.97
"N6AMT1",5597,-2.55494532356951,0.0137141204430414,0.0113809290953545,0.00886119459877791,0.976005492753149,-0.0350388278928169,0.98
"EPHB6",8471,2.55485413589706,0.0176896310958178,0.0113809290953545,0.00886119459877791,1.03182222514931,0.0451944271676426,1.03
"ELAVL3",4479,-2.55484074040916,0.0077247214059799,0.0113809290953545,0.00886119459877791,0.986413580277762,-0.0197354329563077,0.99
"SLC7A5",8513,-2.55470559729273,0.0387649887628893,0.0113867970660147,0.00886365300881293,0.933658501726099,-0.0990331337715429,0.93
"LRP6",4545,-2.55435143973125,0.0195078597671142,0.0113946210268949,0.00886763245840813,0.966050203844324,-0.0498299296822034,0.97
"SPEN",8774,2.5535035035619,0.0189940198139589,0.0114180929095355,0.00888378479439795,1.03419002590695,0.0485012961416685,1.03
"PIGQ",8932,-2.55133267354425,0.0179616079769005,0.0114933985330073,0.00894024881193037,0.968734993949377,-0.0458260373008591,0.97
"TUBB2A",9294,-2.55010263661903,0.0358246472293239,0.0115344743276284,0.00897006630949978,0.938639756427264,-0.0913565273554446,0.94
"ZBTB25",7181,2.54967709773472,0.0147885808781986,0.0115501222493888,0.00898009972226874,1.02648041822966,0.0377061059731409,1.03
"CACNG4",2943,-2.54815846434052,0.0130325379572218,0.0116039119804401,0.00901977617561003,0.977244204008098,-0.0332089719075332,0.98
"ATP5MC1",2356,-2.54775976772889,0.0319176601395499,0.0116156479217604,0.00902675292801882,0.945193405936074,-0.0813185303835889,0.95
"ZSCAN31",6815,-2.54709503030276,0.0248429882229464,0.0116352078239609,0.00903980507760106,0.957087378273368,-0.0632774518405368,0.96
"MAP4K5",19,2.54636460925403,0.0214280521678054,0.0116557457212714,0.00905361068519442,1.0385449311719,0.0545636336853487,1.04
"STYK1",2802,2.54555729978381,0.0108401119833094,0.0116704156479218,0.00906285286691006,1.01931087963418,0.0275941261895872,1.02
"RRP9",9303,-2.5450072157944,0.0157061949173847,0.0116919315403423,0.00907740574504508,0.972673569208413,-0.0399723793974163,0.97
"HBS1L",6179,-2.54491174600508,0.0185239533418123,0.0116977995110024,0.00907916903140431,0.967851875991129,-0.0471418264420282,0.97
"WARS2",1063,-2.54479187135046,0.021335006715657,0.0116997555012225,0.00907916903140431,0.963066181736816,-0.0542931516652112,0.96
"ARVCF",2890,-2.54372959801658,0.0140619623528503,0.0117310513447433,0.00910129525484442,0.975511083902813,-0.0357698298431399,0.98
"MTMR3",4895,-2.54326399142596,0.0127568335765275,0.0117476772616137,0.00911203232023504,0.97776251660359,-0.0324439954797966,0.98
"EGFR",1533,-2.54285102811262,0.0148295525437728,0.0117672371638142,0.00912503948603998,0.9742005191273,-0.0377093429323832,0.97
"CAPN10",6006,-2.54216701894297,0.0117404730577551,0.0117848410757946,0.00913652404886162,0.979524685805763,-0.0298462433942136,0.98
"MLLT10",2019,-2.54159412279653,0.0180712990501173,0.011799511002445,0.00914572905332734,0.968665250150369,-0.0459299074570769,0.97
"SEH1L",7440,-2.54053343478346,0.0177289733377847,0.0118366748166259,0.00917236043885673,0.969262237770176,-0.0450410495290268,0.97
"TMEM59",2692,-2.53980587678359,0.015116590461174,0.0118523227383863,0.00918231027064467,0.97373884069186,-0.0383932052902214,0.97
"AGFG1",5962,2.53958638380167,0.0143540540428157,0.0118572127139364,0.00918392289555212,1.02558947397245,0.0364533601994879,1.03
"CTSZ",8516,2.53942837319511,0.0361317410748621,0.0118630806845966,0.00918629207676461,1.06566498625292,0.0917539684584437,1.07
"BDKRB1",4983,-2.53845818135793,0.0142887895383842,0.0118885085574572,0.00920380295119614,0.975171930759463,-0.0362714947054127,0.98
"TBC1D8B",9289,-2.53827834637239,0.0311934034193269,0.0118933985330073,0.00920540934401951,0.946597134252483,-0.0791775404489361,0.95
"KIF13B",3555,-2.53799200179408,0.0242892806656695,0.0118992665036675,0.00920777175902469,0.958170299517767,-0.0616460000588014,0.96
"CDC7",4657,2.53764585861114,0.0288476218245742,0.0119061124694377,0.00920946753875265,1.05205129503031,0.0732050480539108,1.05
"MTNR1B",802,-2.5375913932461,0.00989400362844327,0.0119070904645477,0.00920946753875265,0.982747750565929,-0.0251069384522833,0.98
"RRP7A",5072,-2.5373054496061,0.0214792596046708,0.0119168704156479,0.00921485230056894,0.962928482869103,-0.0544994424484357,0.96
"RABGAP1",4854,2.53584559903736,0.0204728595073779,0.0119569682151589,0.00924224372611613,1.03664074919066,0.0519160106814951,1.04
"EXOC7",78,-2.53580229209728,0.0121945515448012,0.0119579462102689,0.00924224372611613,0.978793908677136,-0.0309229717584054,0.98
"OGT",7866,2.53558718855766,0.0251087171087346,0.0119687041564792,0.00924551471847783,1.04511763860227,0.0636653414220257,1.05
"GP2",9877,-2.53554152175518,0.0392066390001828,0.0119687041564792,0.00924551471847783,0.933414600250912,-0.0994100611134295,0.93
"RUVBL1",1786,-2.53545166176912,0.0157712823083857,0.0119706601466993,0.00924551471847783,0.972663493563192,-0.039987323937026,0.97
"ACVR2A",2213,-2.53376632389311,0.0207027586446884,0.0120215158924205,0.00928260065392828,0.964293378919121,-0.0524559526655984,0.96
"ELN",4752,-2.53320278713658,0.0157045893906952,0.0120371638141809,0.00929036782854647,0.972801319249886,-0.0397829096153444,0.97
"KCTD17",6643,-2.53303042876191,0.0126152006597408,0.012040097799511,0.00929036782854647,0.978094193420613,-0.0319546871360604,0.98
"RLF",7658,2.5330033423738,0.0208606984417009,0.012040097799511,0.00929036782854647,1.03730504676636,0.0528402188770802,1.04
"SAE1",5835,2.53221296943924,0.0176607776847282,0.0120665036674817,0.00930854664911099,1.03148357635159,0.0447208503036514,1.03
"CD58",768,2.53195988067203,0.0189850570528773,0.0120713936430318,0.00931012265523854,1.03388047126574,0.0480694027901553,1.03
"GRN",9691,2.53094462333864,0.0300442358601363,0.0121095354523227,0.00933664420598225,1.05412086647737,0.0760402972125289,1.05
"ZNF271P",3159,-2.53087459566099,0.0201220182934527,0.0121114914425428,0.00933664420598225,0.965316333459432,-0.0509263049123252,0.97
"BUB1",8533,2.53037703644469,0.00897261046076807,0.0121281173594132,0.00934725747931144,1.01586175726541,0.0227040874668902,1.02
"UBAC1",7919,-2.53004154291269,0.0224545054150219,0.0121349633251834,0.00935033002412825,0.9613869787184,-0.0568108315255633,0.96
"HOXD4",2877,-2.52739626335606,0.020509653672333,0.0122190709046455,0.00941291934031446,0.964707827865452,-0.0518360220541812,0.96
"FDXR",8265,-2.5262054714329,0.014320877572267,0.0122699266503667,0.00944986977178191,0.975235481398959,-0.0361774792787814,0.98
"MRPL40",422,-2.52516407489704,0.0275566147426607,0.0123100244498778,0.00947851935826496,0.95291208702796,-0.0695849735739449,0.95
"GRK6",9170,2.52391920663123,0.0152528834997873,0.0123520782396088,0.00950866118247848,1.02704332766756,0.0384970456216213,1.03
"FAM160B2",9623,2.5230863414099,0.0128839480423472,0.0123872860635697,0.00953127683625976,1.02278812346544,0.0325073133290811,1.02
"EIF2B2",2097,-2.52307694961839,0.019736915180995,0.0123872860635697,0.00953127683625976,0.966071748231539,-0.0497977557497428,0.97
"DLGAP5",4337,2.52290902526962,0.0148189726488729,0.0123921760391198,0.00953279636949751,1.02625334177629,0.0373869198410645,1.03
"USP33",6040,2.52274826758776,0.0205790346010357,0.01239902200489,0.00953283987528626,1.03664054311705,0.0519157238883918,1.04
"SLC17A7",7140,-2.52263469300108,0.0135343437356987,0.0124,0.00953283987528626,0.976612260491911,-0.0341422050546752,0.98
"ANKH",4005,-2.52260730408308,0.0121934223385759,0.01240097799511,0.00953283987528626,0.978905014616737,-0.0307592162530614,0.98
"AASDHPPT",4536,-2.52219450398955,0.0234286674737494,0.0124127139364303,0.00953737753284294,0.959868277391221,-0.0590916563380898,0.96
"CAAP1",6620,-2.52214961475727,0.0218735129128267,0.0124127139364303,0.00953737753284294,0.96248217515751,-0.0551682721664742,0.96
"PPRC1",4711,2.52186048199341,0.0202300721086157,0.0124244498777506,0.00954415239137687,1.03599527230589,0.051017419398595,1.04
"PATZ1",4543,-2.52142407917519,0.013124897777032,0.0124371638141809,0.00955167516273582,0.977322470003858,-0.0330934332917211,0.98
"GALK2",1404,-2.52040911117355,0.0232601319213518,0.0124645476772616,0.00957045818118259,0.960178775840903,-0.0586250484216736,0.96
"GAST",4170,-2.52025960209667,0.014700788617381,0.0124684596577017,0.00957121456426305,0.974645984289347,-0.0370498036713484,0.97
"POLR2B",5180,2.51954883976186,0.0215348327716044,0.0124987775061125,0.00959223587938655,1.03832498492519,0.0542580629241628,1.04
"MTHFR",1644,-2.51912683479217,0.0204804655996529,0.0125124694376528,0.00960049069859921,0.964870419882582,-0.0515928904811234,0.96
"SIL1",10078,-2.51897795024788,0.0200957846646063,0.0125163814180929,0.00960123950446488,0.965520744623056,-0.0506208384630724,0.97
"TMEM70",9159,-2.51804411598962,0.0189541390778689,0.0125398533007335,0.00961622848588544,0.967459143514204,-0.0477273583786766,0.97
"SCARB1",3308,-2.51797102867872,0.0171336864963971,0.0125427872860636,0.00961622848588544,0.970538853023137,-0.0431421262123922,0.97
"GEMIN8",7925,-2.51790248404413,0.0189729704088222,0.0125447432762836,0.00961622848588544,0.967429147785318,-0.0477720893220693,0.97
"MAPK1IP1L",4193,-2.51699773584839,0.0172816673201121,0.0125740831295844,0.00963646018199362,0.970299532377764,-0.0434979175164074,0.97
"RDH11",9585,-2.51598482583229,0.0259468234970528,0.0126092909535452,0.00966117840850567,0.955758602699577,-0.0652818141971347,0.96
"TOMM22",1789,-2.51555312411046,0.0217705470836644,0.0126220048899756,0.00966865438283906,0.962751274019161,-0.0547649677299059,0.96
"ZMYM5",5271,2.51492919944486,0.0138618605114653,0.0126444987775061,0.00968284702025042,1.02445853881131,0.0348615977589146,1.02
"NOL8",1519,2.51487089544751,0.0215307363527392,0.0126464547677262,0.00968284702025042,1.03824507066295,0.0541470222110573,1.04
"USP21",1820,-2.51431672115101,0.0177489249311367,0.0126581907090465,0.00968956403881118,0.96954084393066,-0.0446264187368109,0.97
"RAD17",4138,-2.51378371538763,0.0201102029826612,0.0126777506112469,0.00970226558022958,0.96556634671287,-0.0505527007709536,0.97
"ABHD3",6785,2.51357957391408,0.0237343047699756,0.0126885085574572,0.00970822662894404,1.04221871301297,0.0596580636708624,1.04
"TRIM8",8367,-2.51285377046569,0.0264172730693148,0.012718826405868,0.00972914705272802,0.95502953525967,-0.0663827442376497,0.96
"RCBTB1",1638,-2.51269732279869,0.017285395415767,0.0127237163814181,0.00973061142727835,0.970343216650223,-0.0434329667847144,0.97
"BABAM2",7990,-2.51191361659681,0.0179458896038205,0.0127550122249389,0.00975226459290945,0.969237060889046,-0.0450785244577809,0.97
"GNL2",35,2.51145119615225,0.025174945504926,0.0127726161369193,0.00976344146548419,1.04479916355234,0.0632256470014144,1.04
"PPP1R10",3361,-2.51064901447667,0.019788818467845,0.0128029339853301,0.00978432942922339,0.966148744118299,-0.0496827775839531,0.97
"GRIA4",6943,-2.51029654131837,0.0104368598531551,0.0128224938875306,0.00979698805564639,0.982003714532159,-0.0261996131916,0.98
"VPS13D",9090,-2.50873593586486,0.0148946599263081,0.0128713936430318,0.00983205255885674,0.974431874819467,-0.0373667686096155,0.97
"ASIC2",10196,-2.50813011769212,0.0159912635083361,0.0128968215158924,0.00984917543908016,0.972582022938311,-0.0401081696252078,0.97
"B3GALT2",9954,2.5077932868121,0.0156570210559913,0.0129066014669927,0.00985434295012867,1.02758986927968,0.0392645722956911,1.03
"CHRNA1",5203,-2.50711613855975,0.0309131935769987,0.0129290953545232,0.00986921302369251,0.947696512265372,-0.077502966511315,0.95
"MPHOSPH8",2650,2.50618403465943,0.0246770747286367,0.012960391198044,0.00989079341757997,1.04379998816049,0.0618452907070068,1.04
"PTPRG",9040,-2.5048867603442,0.0211268537098966,0.0130073349633252,0.0099219877759686,0.963983009507119,-0.0529203761456486,0.96
"LRP3",4927,-2.5048823208013,0.0188496446618597,0.0130073349633252,0.0099219877759686,0.967802021881097,-0.0472161416668793,0.97
"DGKH",2513,2.50342854927024,0.0138772543776075,0.0130581907090465,0.0099584575669143,1.0243727033481,0.0347407147943877,1.02
"RAD51D",8926,-2.50253862274463,0.0150714185711268,0.0130875305623472,0.00997850569426626,0.97419547887179,-0.0377168070737953,0.97
"PIP5K1C",826,-2.50223607773937,0.018606076432907,0.0130963325183374,0.00998288913413563,0.968244431514507,-0.0465567957155961,0.97
"C8orf33",5241,-2.50113483760959,0.014156469473813,0.0131295843520782,0.010005903498328,0.9757562887798,-0.0354072389785103,0.98
"C2orf42",1795,-2.50063352126937,0.0214225392625763,0.0131442542787286,0.0100147493823893,0.963549093755111,-0.0535699197907077,0.96
"PLPP2",1911,2.50042742211819,0.0203270927468154,0.0131481662591687,0.0100153964591938,1.03585812533421,0.050826420116077,1.04
"S100A13",6162,2.49991802448564,0.0443197722398778,0.0131647921760391,0.0100257256083513,1.07982370816303,0.110795797463569,1.08
"DDA1",6701,-2.49954025970784,0.0139460080159319,0.0131775061124694,0.0100330714493826,0.976127421574534,-0.0348586084980301,0.98
"ZCCHC8",10129,2.49851295300686,0.0153981919335362,0.01320195599022,0.0100493472854395,1.02702591235328,0.0384725819988262,1.03
"ZBED5",3963,2.49799064900188,0.0227516726423436,0.0132176039119804,0.0100589170441386,1.04018018856306,0.0568334655097249,1.04
"MAPK1",2585,2.49759943171697,0.0189377668688384,0.0132254278728606,0.0100625295111381,1.03332849219055,0.0472989557695995,1.03
"AP1G1",9271,-2.49726915077166,0.0201619425959797,0.0132361858190709,0.0100683720927326,0.96570215543859,-0.050349797264569,0.97
"GALE",5855,-2.49699598823457,0.0226593903100304,0.0132430317848411,0.0100712369219394,0.961540542092876,-0.0565804066999873,0.96
"NAMPT",3483,2.49653451785708,0.0379501456768302,0.0132606356968215,0.0100822798627777,1.06787578923521,0.0947438486399109,1.07
"METTL4",4645,2.49595845928333,0.0167399361990646,0.013280195599022,0.0100948044956594,1.02938465767538,0.0417821853639183,1.03
"KLHDC4",5456,-2.49488402271425,0.0119665684932984,0.0133154034229829,0.0101192151501887,0.979518604327307,-0.0298552005406465,0.98
"RRP8",7026,-2.49422292431522,0.0173019301576438,0.0133320293398533,0.0101294961789507,0.97053027941919,-0.0431548708340959,0.97
"THBS4",9014,-2.49388437520409,0.0541596309971869,0.0133398533007335,0.0101330863773314,0.910627001023097,-0.135067857510704,0.91
"AFF3",5870,2.49342469466803,0.0107971789612488,0.0133545232273839,0.0101418739647704,1.01883607782876,0.0269219526547276,1.02
"IL1R2",7121,-2.49318151206755,0.0334192506438944,0.0133652811735941,0.0101453317270398,0.943882867272965,-0.0833202578525091,0.94
"ARG2",9942,-2.49316926644511,0.0422742364896318,0.0133652811735941,0.0101453317270398,0.929549225970778,-0.105396827178382,0.93
"KRT24",1676,-2.49215916964155,0.0158174813763775,0.0133946210268949,0.0101652434337124,0.973046272968783,-0.0394196812527728,0.97
"ANKEF1",530,-2.4919131830902,0.0131125686546142,0.0134073349633252,0.0101725313384465,0.977605710350649,-0.0326753826946084,0.98
"PBX1",5603,-2.49114451964112,0.0187649747239531,0.0134347188264059,0.0101862180893652,0.968117280933895,-0.0467462639447806,0.97
"FGD6",1461,2.49113548027509,0.0188319451077563,0.0134347188264059,0.0101862180893652,1.03305203629041,0.0469129266205253,1.03
"CCND1",1099,2.49110815440195,0.0285860406726286,0.0134347188264059,0.0101862180893652,1.05059812805017,0.0712109190216506,1.05
"CDCA8",4820,-2.49079950430529,0.0112262457032603,0.0134444987775061,0.0101912703395206,0.980804615181753,-0.0279623272328901,0.98
"PLCB4",224,2.49020083523566,0.0250604641488267,0.0134601466992665,0.0102007672873946,1.04420544645934,0.0624055887548015,1.04
"ADRA1D",5030,-2.48944846061047,0.0112948143134459,0.0134963325183374,0.0102241929629592,0.98069888446876,-0.0281178581054887,0.98
"GPRC5B",2959,-2.48942459450472,0.022852029422371,0.0134973105134474,0.0102241929629592,0.961335287102957,-0.0568884040783958,0.96
"PRPH",737,-2.48894504024042,0.0178076179399684,0.0135129584352078,0.0102336756881683,0.969745322838922,-0.0443221823501809,0.97
"TJP1",3908,2.48871866304252,0.0215070359661907,0.0135286063569682,0.0102431540222103,1.03779749725162,0.0535249617957839,1.04
"ITIH3",326,2.48851149287154,0.0165368792775238,0.0135325183374083,0.0102437441833404,1.02893526183463,0.0411522141383466,1.03
"CCT8",4565,2.4879218759529,0.0218392151111522,0.0135481662591687,0.0102532158001495,1.03837982706639,0.0543342610286765,1.04
"RER1",9442,-2.48723579443366,0.0183741228621525,0.0135696821515892,0.0102671228708972,0.968819107499605,-0.0457007760740676,0.97
"ANKRD7",9044,-2.48693459507963,0.0141458890177126,0.0135775061124694,0.0102706662845768,0.97591005943313,-0.0351799007763059,0.98
"PMM2",1332,-2.48668673981991,0.0224387434632175,0.0135843520782396,0.0102734684287483,0.962062065160832,-0.0557981258282034,0.96
"SOX18",3377,2.48597414310538,0.0262482778749763,0.0136097799511002,0.0102903190084585,1.04626807032892,0.0652525400982373,1.05
"NIPAL2",5057,2.48576314326317,0.0144431977222046,0.0136234718826406,0.0102982903344768,1.02519785737633,0.0359023685687186,1.03
"PACSIN2",1211,-2.48551470538324,0.0255336099738218,0.0136352078239609,0.0103047797405266,0.956963521606184,-0.0634641630714539,0.96
"SERPINB7",5155,-2.48517264609158,0.0186953201743452,0.0136440097799511,0.0103090493068374,0.968308659610781,-0.0464610983072075,0.97
"BRF2",6798,-2.48466770890179,0.0183971851294827,0.0136655256723716,0.0103229209922763,0.968812314449765,-0.0457108918259139,0.97
